num_interests,reach
12,7.2038162531671
13,24.727555452019
14,8.9604514939519
15,3.4382952030596
16,365.56111709808
17,171.0256589135
18,171.0256589135
19,171.0256589135
20,171.02565891231
21,171.02565891231
22,171.02565891231
23,156.9523227897
24,156.9523227897
1,84408.28480281
2,46573.019835651
3,11237.787325774
4,11197.508517986
5,35702.454961564
6,38777.196476752
7,31821.212150254
8,29937.370283439
9,29937.370283439
10,31412.222501619
11,21479.628095185
12,28049.435542011
13,19386.230635958
14,5673.2161815298
15,3788.606002529
16,9.9916038869767
17,10.629365837409
18,161.76444971526
19,80.144929630289
20,12.457064483484
21,53.664063765255
22,41.387921261209
23,44.565918008142
1,84408.28480281
2,46573.019835651
3,11237.787325774
4,11197.508517986
5,12809.462164502
6,10022.735157141
7,28303.621132218
8,28303.621132218
9,18442.674865537
10,9698.3273611986
11,9969.8980040265
12,11306.444641861
13,2904.6063923863
14,4433.6532639272
15,10.121365010656
16,13.495153347541
17,217.06499810398
18,196.39366237214
19,202.46769315789
20,18.702681219254
21,18.26773512521
22,58.408370135531
23,66.105953424789
24,82.01615348123
1,5135.2619209747
2,8490.3791420178
3,767.23899434831
4,1246.9254708804
5,2160.209766576
6,2160.2097665695
7,1072.927839803
8,1651.9848108853
9,1233.1989415967
10,847.11662001411
11,433.6004220674
12,433.6004220674
13,464.353478047
14,170.51135499291
15,118.34038348301
16,118.3403834718
17,217.75998991005
18,279.06826648952
19,9.8618427709853
20,281.74631209342
21,914.27453031648
22,888.95983261003
23,638.61756175791
24,743.89530473121
1,84408.28480281
2,46573.019835651
3,11237.787325774
4,11197.508517986
5,35702.454961564
6,38777.196476752
7,34297.78481123
8,34297.78481123
9,32036.661972098
10,30177.47870829
11,11660.115169623
12,13919.4578343
13,1527.4363990866
14,1642.6401399814
15,26.332083113804
16,37.963749547884
19,0.61210406912578
20,0.61210406912578
21,0.57258220695228
1,5135.2619209747
2,8490.3791420178
3,767.23899434831
4,1246.9254708804
5,2160.209766576
6,2160.2097665695
7,1072.927839803
8,1651.9848108853
9,1233.1989415967
10,847.11662001411
11,1062.8636741042
12,774.16006995162
13,172.58982016429
14,222.21848424136
16,425.52901143296
17,835.16023240862
18,869.95857542564
19,694.38720907763
20,714.85120200307
21,717.55606667231
22,653.32243431962
23,657.62170631169
24,659.91726241314
1,93717.605950111
2,6505.4042698695
3,5846.7807583995
4,27319.301163387
5,8262.0487959881
6,405.0955940959
7,405.0955940959
8,4237.4516892462
9,3045.6098330512
10,5006.0303209775
11,6093.3593204994
12,4157.6600431154
13,4638.9658929495
14,4374.2849902343
15,4864.3703974636
16,796.45777989783
17,955.69023857487
18,955.69023857487
19,811.12552756069
20,811.12552756069
24,811.12552755057
1,5135.2619209747
2,6395.2192030909
3,1876.3792698843
4,3861.6142163239
5,3539.5525545322
6,3575.3056106431
7,3451.3480159323
8,34.716849815324
15,154.36953403624
16,265.61311204997
17,265.61311204997
18,189.42304230275
19,558.65750192968
20,534.48281407967
21,610.28840794197
22,494.78654990417
24,495.66357937499
1,84408.28480281
2,46573.019835651
3,44324.269280607
4,48565.778686122
5,45061.59879271
6,29917.724372451
7,29917.724372451
8,2429.8078712535
9,3007.2248971746
10,1825.8428061526
11,1825.8428061522
12,2414.7816990158
13,1734.6700216664
14,3084.5125635203
15,1997.0448300375
16,1457.6168466655
22,9.2393269276966
23,9.2393269256456
24,9.2393269256456
1,91222.61577387
2,63786.299792375
3,91080.943186258
4,12430.781309931
5,12381.725345171
6,3698.1799061264
13,256.25032652422
20,548.92195714305
22,621.28613543175
23,732.24711085386
24,734.14580907764
1,118020.63598284
2,11101.116747589
3,1313.8647443299
4,4660.6502438074
5,4660.6502438074
6,2618.9768381471
7,136.12954468318
8,49.109219573438
9,49.109219573438
1,84408.28480281
2,46573.019835651
3,11237.787325774
4,11197.508517986
5,35702.454961564
6,2889.2567084859
7,2761.6219966712
8,2699.7067697099
9,2671.6821311953
10,2671.6821311953
11,2360.1198317077
12,1930.7095583843
13,1794.7119163503
14,1195.0433932529
15,147.95366205182
16,112.8314189488
17,112.8314189488
18,106.0264773433
19,84.562491720547
20,3.5009744925005
21,3.6450458131973
1,5135.2619209747
2,8490.3791420178
3,767.23899434831
4,1246.9254708804
5,2160.209766576
6,2160.2097665695
7,1072.927839803
8,2.2565666974885
9,4.6754222624936
10,4.6754222610701
11,426.56765202957
12,426.56765202957
13,169.15770804638
14,322.48527914497
15,465.95152206323
16,298.35110131722
17,298.35110130264
18,347.53831460636
19,241.28225313563
20,582.59015622494
21,683.67761878892
22,472.99750805544
23,472.99750805544
24,548.0758412331
1,5135.2619209747
2,8490.3791420178
3,6358.4650692833
4,6792.513754705
5,6812.0689389104
6,1960.3396209684
7,3676.5504659373
8,1806.2503503185
9,1650.8717813894
10,2620.2670685014
11,9.3922541225283
12,0.18724413359996
13,1.5211069052753
14,0.094614769741163
15,1.5211069052401
16,202.02352376225
17,202.02352376225
18,178.62155527349
19,178.6215552723
1,5790.2355324951
2,745.29527928482
3,13.422176432317
4,12.988126870806
5,12.988126870806
6,12.856933669767
7,12.856933669767
8,12.658619870431
9,359.88313406875
11,499.20968205239
13,464.23198527144
14,191.92406848284
15,143.94305136213
16,207.09050789694
17,207.09050789694
18,207.09050789694
19,112.36467069507
20,199.12118215353
21,199.12118215353
22,199.12118215353
23,199.12118215353
24,199.12118216842
1,5135.2619209747
2,8490.3791420178
3,6358.4650692833
4,6792.513754705
5,6812.0689389104
6,1960.3396209684
7,3676.5504659373
8,359.15262975983
9,359.15262975983
11,695.1430346661
12,47.763853797085
13,25.574346002048
14,85.669539444494
15,81.94392785634
16,11.484483309474
17,11.484483309474
18,19.11882963319
19,6.7696784659108
20,6.2400548248837
21,116.12521968589
22,125.32709239603
23,125.32709239603
24,125.32709239603
1,24725.541249273
2,1735.7227084361
3,725.53340379975
4,359.91380521029
5,301.11619454751
6,311.28497591219
7,311.28497591219
8,241.34071335383
9,207.93628727926
10,207.93628727926
11,188.96638233744
12,188.96638233744
13,188.96638233744
14,188.96638233744
15,188.96638233744
16,40.506439884142
17,40.506439884142
18,30.003521352784
19,9.4655407729264
1,1835.0338598768
2,1853.8467960687
3,11099.316231889
4,11099.316231889
5,31957.818569178
6,36853.432617245
7,36279.197435358
8,12109.057801875
9,12611.981454188
10,12611.981454188
11,231.33942213515
12,86.018759636794
13,83.470489035615
14,76.161907317223
15,91.203851001567
16,91.203851001567
17,90.492799621609
18,32.43975948993
19,34.952095687055
1,15829.799854054
2,364.29785829214
3,359.50171373539
4,25.319470869774
5,14.762498957096
6,12.403940803473
7,12.403940803473
8,390.1111727695
9,577.57167658267
10,4.9959983266403
11,6.3441671319419
12,4.9959983266403
13,4.9507602518499
14,6.0414949584619
1,84408.28480281
2,46573.019835651
3,44324.269280607
4,48565.778686122
5,56370.777279748
6,54449.675110854
7,22667.231504409
8,22667.231504409
9,22667.231504409
10,22667.231504409
11,22667.231504409
12,55185.486100444
13,14874.578786517
14,18006.116164274
15,18006.116164274
16,4827.5941100503
18,270.13837364966
20,329.79802167489
22,359.67336626032
23,296.00342965443
24,296.00342965443
1,102596.66714922
2,66874.701554757
3,119295.70539098
4,119295.70539098
5,87553.728980705
6,15453.895540132
7,11992.901259187
8,15043.494004283
9,14658.141793956
10,3602.2170821586
11,4807.3224332551
13,558.17906998773
23,148.45710395793
24,148.45710394917
1,15829.799854054
2,10463.53818405
3,9261.8441103499
4,8256.4159228061
7,1959.6404111524
8,804.28583467823
9,61.343045302119
10,61.343045302119
11,214.93736355463
12,72.491671434833
13,72.49167141991
14,130.59112938477
15,9.7165712942391
16,479.89295722869
17,504.66011959003
18,518.69641679783
19,469.40831147624
20,469.34632899844
21,669.42382964842
22,604.52931482264
24,410.3364600934
1,84408.28480281
2,21801.444564642
3,22465.76486935
4,9039.643226193
5,8527.9616801717
6,7991.2799007991
7,7991.2799007991
8,978.5636639825
9,1070.9917689053
10,34.412540292815
11,34.412540292959
12,0.37497289861586
14,0.33545103650282
15,12.19591157543
16,323.70706151262
17,238.25643850427
18,109.85372970173
19,109.85372970173
20,191.36821090147
21,457.91810145275
22,493.27080468464
23,367.51786626741
24,337.74722202115
1,24725.541249273
2,24725.541249273
3,16367.905434929
4,13867.209377479
5,6684.0243326276
6,6684.0243326276
7,20.737353448324
8,20.737353448324
9,678.99257860762
10,678.99257860762
15,18.953089847192
1,20317.18841751
2,25611.370487987
3,28130.389107182
4,31142.243294437
5,15722.155101443
6,1458.2899867155
7,1312.6641941156
8,1085.1003042146
9,1423.4304640104
10,1085.1003042097
12,11.586115920762
13,10.5697898731
14,7.114281298714
15,119.30332709124
17,36.840399221267
18,45.682095034372
19,45.682095034372
20,107.68840705279
21,143.86798732406
22,99.989206018654
23,183.5737710222
24,197.85111798398
1,84408.28480281
2,22519.47604225
3,19702.359669428
4,20520.412333353
5,18609.232047363
6,18609.232047363
7,17495.760982575
8,17495.760982575
9,493.11479510092
12,746.78865238949
13,1208.2685974138
14,1421.4344425335
15,7.8657140894021
16,6.8602000651139
17,8.2322399959102
24,116.06336825078
1,5135.2619209747
2,8490.3791420178
3,767.23899434831
4,1246.9254708804
5,2160.209766576
6,2160.2097665695
7,2256.131706478
8,2179.4417972036
9,1995.2042900334
10,1995.2042900334
12,244.75996133856
13,244.75996130592
15,24.822159334037
16,902.75406297928
17,680.90343945379
18,595.51501984189
19,195.16652246139
20,226.0833760202
21,169.5625319595
22,226.08337592476
23,208.25027348932
24,1.0471382249531
1,84408.28480281
2,22519.47604225
3,21782.15009368
4,15168.58210184
5,16158.772616942
6,15147.096857222
7,14569.048540937
8,15611.513190099
9,15611.513190099
10,18526.299492812
11,20548.718536838
12,9798.3594205402
13,7726.4659529814
14,10794.978873221
15,10365.623911931
16,3562.5493812264
17,1067.0265372078
18,1067.0265372078
19,1399.5830305828
20,489.32442748942
21,336.9737622945
22,887.15653348403
23,754.87211813983
24,832.98166368829
1,94605.44334491
2,4744.5399840696
3,42821.543573219
4,42821.543573219
5,12987.962014017
6,14324.706341196
7,22362.54648905
8,9281.3780400969
9,5946.6606111971
10,5946.6606111971
11,24.925395571565
12,24.925395571565
13,24.772946663783
14,24.772946663783
15,24.772946663783
16,375.31190524217
17,375.31190524217
18,375.31190524217
19,341.63442431068
20,117.54867225487
21,117.54867225487
1,36610.844238831
2,34902.163249571
3,24414.34533764
4,24568.016393576
5,29605.629238131
6,7150.4143327593
7,6021.900389846
8,6021.900389846
9,6021.900389846
15,959.99027568978
16,932.21809880277
17,617.18451290138
18,81.094296302238
19,75.042356594349
20,75.042356594349
21,9.4866127315791
1,84408.28480281
2,21801.444564642
3,22465.76486935
4,15302.985239576
5,20560.453793702
6,20560.453793702
7,15722.887785825
8,19380.167921305
9,8078.4085163584
10,366.00226817856
11,20.239180448319
12,514.60387562821
13,514.60387557455
14,1207.3011838488
15,455.56571407367
16,498.07737668541
17,503.46504955506
18,477.51432442567
19,402.82754752406
20,483.00114831608
21,483.00114831608
22,483.00114831608
23,483.00114831608
24,437.38046026537
1,84408.28480281
2,56612.311414673
3,56612.311414673
4,50532.952746013
5,44897.839356339
6,48790.863357627
7,26009.197430827
8,4382.4701898044
10,8.3228390345998
11,8.3228390345998
12,598.50187801546
13,596.19994771236
20,348.38427901934
21,367.91370539542
22,367.91370539542
23,263.65705597259
24,263.65705597259
1,109603.30376401
2,4486.1189018056
3,2848.2805612756
4,2333.9991804093
5,383.8023248885
6,16.947904295053
7,16.947904295053
8,1241.4947945778
9,1241.4947945778
10,1241.4947945778
11,1241.4947945778
12,28.771139551274
13,28.77113954759
14,264.60117558183
15,264.60117549621
16,2.6711773599334
17,2.6711773599334
18,2.6711773599334
20,6.8336535110927
21,242.87363391411
23,337.29198387993
24,340.86738635638
1,109603.30376401
2,39431.540230627
3,33608.792167306
